  0,000000   0,000000 150,000000
  0,000000   0,000000  36,617347
  0,000000   0,000000  19,285295
  0,000000   0,000000  22,775826
  0,000000   0,000000  44,494647
  0,000000   0,000000  25,753908
  0,000000   0,000000  36,413672
  0,000000   0,000000  46,192125
  0,000000   0,000000  34,926871
  0,000000   0,000000  35,144543
  0,000000   0,000000  39,944468
  0,000000   0,000000  36,182133
  0,000000   0,000000  37,185257
  0,000000   0,000000  24,390907
  0,000000   0,000000  32,185321
  0,000000   0,000000  23,326869
  0,000000   0,000000  32,197796
  0,000000   0,000000  37,437722
  0,000000   0,000000  37,361744
  0,000000   0,000000  49,804439
  0,000000   0,000000  34,238675
  0,000000   0,000000  40,426570
  0,000000   0,000000  39,714202
  0,000000   0,000000  45,950699
  0,000000   0,000000  43,991049
  0,000000   0,000000  14,822739
  0,000000   0,000000  34,612386
  0,000000   0,000000   6,730172
  0,000000   0,000000  34,843307
  0,000000   0,000000  35,364629
  0,000000   0,000000  52,980639
  0,000000   0,000000  30,556886
  0,000000   0,000000  30,577425
  0,000000   0,000000  45,505169
  0,000000   0,000000  49,372881
  0,000000   0,000000  23,921419
  0,000000   0,000000  39,876405
  0,000000   0,000000  46,700044
  0,000000   0,000000  49,250785
  0,000000   0,000000  45,658846
  0,000000   0,000000  28,530461
  0,000000   0,000000  34,699409
  0,000000   0,000000  48,520767
  0,000000   0,000000  47,937002
  0,000000   0,000000  42,735304
  0,000000   0,000000  44,205131
  0,000000   0,000000  29,994885
  0,000000   0,000000  33,008567
  0,000000   0,000000  42,331307
  0,000000   0,000000  41,128269
  0,000000   0,000000  50,537297
  0,000000   0,000000  55,410346
  0,000000   0,000000  35,461164
  0,000000   0,000000  45,441620
  0,000000   0,000000  39,387240
  0,000000   0,000000  43,213659
  0,000000   0,000000  49,471450
  0,000000   0,000000  36,117314
  0,000000   0,000000  24,694921
  0,000000   0,000000  35,844497
  0,000000   0,000000  44,888832
  0,000000   0,000000  21,682693
  0,000000   0,000000  25,445561
  0,000000   0,000000  46,012810
  0,000000   0,000000  34,711744
  0,000000   0,000000  27,305647
  0,000000   0,000000  51,335879
  0,000000   0,000000  43,055082
  0,000000   0,000000  13,634724
  0,000000   0,000000  26,380990
  0,000000   0,000000  34,738063
  0,000000   0,000000  49,456585
  0,000000   0,000000  39,298960
  0,000000   0,000000  35,651359
  0,000000   0,000000  37,956909
  0,000000   0,000000  38,507418
  0,000000   0,000000  44,887625
  0,000000   0,000000  47,499077
  0,000000   0,000000  45,020721
  0,000000   0,000000  30,516294
  0,000000   0,000000  49,098249
  0,000000   0,000000  41,234806
  0,000000   0,000000  55,457545
  0,000000   0,000000  37,658133
  0,000000   0,000000  53,570196
  0,000000   0,000000  44,765922
  0,000000   0,000000  48,465125
  0,000000   0,000000  27,995634
  0,000000   0,000000  38,763449
  0,000000   0,000000  36,133883
  0,000000   0,000000  55,598373
  0,000000   0,000000  36,775984
  0,000000   0,000000  39,945729
  0,000000   0,000000  37,097396
  0,000000   0,000000  31,740708
  0,000000   0,000000  30,613293
  0,000000   0,000000  39,188797
  0,000000   0,000000  55,941825
  0,000000   0,000000  25,128667
  0,000000   0,000000  58,137717
  0,000000   0,000000  49,842206
  0,000000   0,000000  59,654975
  0,000000   0,000000  35,203233
  0,000000   0,000000  39,086803
  0,000000   0,000000  45,602975
  0,000000   0,000000  33,680670
  0,000000   0,000000  33,729430
  0,000000   0,000000  38,969439
  0,000000   0,000000  45,789920
  0,000000   0,000000  33,835316
  0,000000   0,000000  26,380544
  0,000000   0,000000  32,289636
  0,000000   0,000000  49,063692
  0,000000   0,000000  50,369268
  0,000000   0,000000  30,703581
  0,000000   0,000000  23,175149
  0,000000   0,000000  28,678299
  0,000000   0,000000  37,944009
  0,000000   0,000000  49,614890
  0,000000   0,000000  30,912245
  0,000000   0,000000  36,894040
  0,000000   0,000000  33,383498
  0,000000   0,000000  39,928539
  0,000000   0,000000  35,661434
  0,000000   0,000000  27,958780
  0,000000   0,000000  32,032458
  0,000000   0,000000  27,568062
  0,000000   0,000000  18,925940
  0,000000   0,000000  38,123934
  0,000000   0,000000  40,175844
  0,000000   0,000000  36,045477
  0,000000   0,000000  35,492599
  0,000000   0,000000  37,033843
  0,000000   0,000000  30,808909
  0,000000   0,000000  34,499380
  0,000000   0,000000  32,935313
  0,000000   0,000000  23,171141
  0,000000   0,000000  29,855293
  0,000000   0,000000  52,891724
  0,000000   0,000000  45,506046
  0,000000   0,000000  34,347096
  0,000000   0,000000  28,653462
  0,000000   0,000000  31,465131
  0,000000   0,000000  22,016892
  0,000000   0,000000  32,133648
  0,000000   0,000000  60,638813
  0,000000   0,000000  32,114780
  0,000000   0,000000  56,127147
  0,000000   0,000000  55,722769
  0,000000   0,000000  32,578126
  0,000000   0,000000  29,380697
  0,000000   0,000000  43,033709
  0,000000   0,000000  37,411274
  0,000000   0,000000  27,462544
  0,000000   0,000000  31,521078
  0,000000   0,000000  46,381747
  0,000000   0,000000  37,780917
  0,000000   0,000000  26,367807
  0,000000   0,000000  31,214821
  0,000000   0,000000  27,810401
  0,000000   0,000000  54,332117
  0,000000   0,000000  26,965883
  0,000000   0,000000  53,848776
  0,000000   0,000000  34,195961
  0,000000   0,000000  55,181484
  0,000000   0,000000  29,895193
  0,000000   0,000000  43,594721
  0,000000   0,000000  47,884989
  0,000000   0,000000  40,149416
  0,000000   0,000000  32,705961
  0,000000   0,000000  32,170292
  0,000000   0,000000  43,284378
  0,000000   0,000000  31,279717
  0,000000   0,000000  37,465626
  0,000000   0,000000  32,544350
  0,000000   0,000000  39,232174
  0,000000   0,000000  54,817304
  0,000000   0,000000  45,681250
  0,000000   0,000000  37,528114
  0,000000   0,000000  43,291337
  0,000000   0,000000  34,634937
  0,000000   0,000000  24,972211
  0,000000   0,000000  48,325580
  0,000000   0,000000  45,387442
  0,000000   0,000000  36,609872
  0,000000   0,000000  44,697792
  0,000000   0,000000  42,054278
  0,000000   0,000000  29,920551
  0,000000   0,000000  44,024886
  0,000000   0,000000  38,094911
  0,000000   0,000000  36,561047
  0,000000   0,000000  40,776746
  0,000000   0,000000  49,782597
  0,000000   0,000000  23,952805
  0,000000   0,000000  42,464656
  0,000000   0,000000  52,436159
  0,000000   0,000000  56,083109
  0,000000   0,000000  42,906571
  0,000000   0,000000  43,511142
  0,000000   0,000000  27,366462
  0,000000   0,000000  46,173227
  0,000000   0,000000  26,601980
  0,000000   0,000000  51,970319
  0,000000   0,000000  54,233207
  0,000000   0,000000  51,657925
  0,000000   0,000000  19,950609
  0,000000   0,000000  45,066433
  0,000000   0,000000  30,398390
  0,000000   0,000000  42,111902
  0,000000   0,000000  32,580145
  0,000000   0,000000  48,988317
  0,000000   0,000000  41,106437
  0,000000   0,000000  40,944241
  0,000000   0,000000  29,717608
  0,000000   0,000000  49,674906
  0,000000   0,000000  46,435654
  0,000000   0,000000  27,016045
  0,000000   0,000000  59,258339
  0,000000   0,000000  41,180005
  0,000000   0,000000  42,335084
  0,000000   0,000000  32,449829
  0,000000   0,000000  44,085936
  0,000000   0,000000  47,912567
  0,000000   0,000000  34,260567
  0,000000   0,000000  35,226279
  0,000000   0,000000  29,563622
  0,000000   0,000000  46,036565
  0,000000   0,000000  58,976382
  0,000000   0,000000  63,927281
  0,000000   0,000000  24,419611
  0,000000   0,000000  37,592225
  0,000000   0,000000  30,455756
  0,000000   0,000000  28,306574
  0,000000   0,000000  48,938098
  0,000000   0,000000  43,211449
  0,000000   0,000000  21,042160
  0,000000   0,000000  29,462772
  0,000000   0,000000  54,737495
  0,000000   0,000000  28,411110
  0,000000   0,000000  47,936303
  0,000000   0,000000  40,741411
  0,000000   0,000000  27,600665
  0,000000   0,000000  23,230856
  0,000000   0,000000  46,829694
  0,000000   0,000000  51,342270
  0,000000   0,000000  44,241957
  0,000000   0,000000  27,351860
  0,000000   0,000000  22,979189
  0,000000   0,000000  36,778037
  0,000000   0,000000  41,050253
  0,000000   0,000000  19,014893
  0,000000   0,000000  40,274264
  0,000000   0,000000  53,885419
  0,000000   0,000000  18,927251
  0,000000   0,000000  26,365141
  0,000000   0,000000  62,947286
  0,000000   0,000000  26,826978
