  0,00000   0,00000 150,00000
  0,00000   0,00000  34,48939
  0,00000   0,00000  29,07496
  0,00000   0,00000  51,97994
  0,00000   0,00000  53,74802
  0,00000   0,00000  61,47343
  0,00000   0,00000  41,44294
  0,00000   0,00000  36,92179
  0,00000   0,00000  52,49239
  0,00000   0,00000  46,90937
  0,00000   0,00000  28,41427
  0,00000   0,00000  39,83782
  0,00000   0,00000  39,10842
  0,00000   0,00000  63,62322
  0,00000   0,00000  35,81443
  0,00000   0,00000  47,54103
  0,00000   0,00000  38,28661
  0,00000   0,00000  60,05170
  0,00000   0,00000  50,58143
  0,00000   0,00000  17,22926
  0,00000   0,00000  43,08684
  0,00000   0,00000  58,57127
  0,00000   0,00000  44,83971
  0,00000   0,00000  13,28604
  0,00000   0,00000  64,93741
  0,00000   0,00000  16,20746
  0,00000   0,00000  45,62561
  0,00000   0,00000  52,94757
  0,00000   0,00000  52,82460
  0,00000   0,00000  55,98422
  0,00000   0,00000  43,30781
  0,00000   0,00000  15,65049
  0,00000   0,00000  38,36375
  0,00000   0,00000  57,86850
  0,00000   0,00000  43,43879
  0,00000   0,00000  61,05031
  0,00000   0,00000  33,36758
  0,00000   0,00000  39,12407
  0,00000   0,00000  49,27469
  0,00000   0,00000  54,51621
  0,00000   0,00000  71,27365
  0,00000   0,00000  48,57631
  0,00000   0,00000  20,40257
  0,00000   0,00000  48,96570
  0,00000   0,00000  31,14702
  0,00000   0,00000  72,12645
  0,00000   0,00000  37,52116
  0,00000   0,00000  63,37272
  0,00000   0,00000  18,16209
  0,00000   0,00000  58,52766
  0,00000   0,00000  53,29236
  0,00000   0,00000  55,79468
  0,00000   0,00000  70,09631
  0,00000   0,00000  21,64776
  0,00000   0,00000  84,55527
  0,00000   0,00000  33,02717
  0,00000   0,00000  61,79779
  0,00000   0,00000  64,36433
  0,00000   0,00000  66,31891
  0,00000   0,00000  70,08201
  0,00000   0,00000  73,99531
  0,00000   0,00000  66,49230
  0,00000   0,00000  49,85100
  0,00000   0,00000  48,95847
  0,00000   0,00000  54,28442
  0,00000   0,00000  16,15695
  0,00000   0,00000  14,46694
  0,00000   0,00000  67,62196
  0,00000   0,00000  60,27623
  0,00000   0,00000  48,41383
  0,00000   0,00000  59,29449
  0,00000   0,00000  53,28181
  0,00000   0,00000  56,54432
  0,00000   0,00000  53,69008
  0,00000   0,00000  49,37940
  0,00000   0,00000  41,46917
  0,00000   0,00000  37,26736
  0,00000   0,00000  64,09168
  0,00000   0,00000  53,12837
  0,00000   0,00000  70,00178
  0,00000   0,00000  30,45390
  0,00000   0,00000  34,94718
  0,00000   0,00000  64,53926
  0,00000   0,00000  22,68978
  0,00000   0,00000  76,63954
  0,00000   0,00000  57,09028
  0,00000   0,00000  74,79546
  0,00000   0,00000  22,08965
  0,00000   0,00000  55,95171
  0,00000   0,00000  60,74745
  0,00000   0,00000  52,17040
  0,00000   0,00000  66,81742
  0,00000   0,00000  26,50718
  0,00000   0,00000  25,56153
  0,00000   0,00000  25,45101
  0,00000   0,00000  68,14135
  0,00000   0,00000  72,86973
  0,00000   0,00000  24,25860
  0,00000   0,00000  55,73440
  0,00000   0,00000  47,72253
  0,00000   0,00000  19,24899
  0,00000   0,00000  68,67746
  0,00000   0,00000  28,46098
  0,00000   0,00000  71,98468
  0,00000   0,00000  81,21869
  0,00000   0,00000  30,25784
  0,00000   0,00000  26,58511
  0,00000   0,00000  15,12610
  0,00000   0,00000  22,12964
  0,00000   0,00000  18,25882
  0,00000   0,00000  86,63994
  0,00000   0,00000  43,99735
  0,00000   0,00000  29,14972
  0,00000   0,00000  87,92532
  0,00000   0,00000  71,81460
  0,00000   0,00000  41,03994
  0,00000   0,00000  44,09710
  0,00000   0,00000  60,15546
  0,00000   0,00000  59,85329
  0,00000   0,00000  29,68903
  0,00000   0,00000  74,10204
  0,00000   0,00000  34,22200
  0,00000   0,00000  35,10408
  0,00000   0,00000  19,70231
  0,00000   0,00000  40,00821
  0,00000   0,00000  57,83896
  0,00000   0,00000  22,71613
  0,00000   0,00000  33,29099
  0,00000   0,00000  72,79494
  0,00000   0,00000  30,69584
  0,00000   0,00000  48,71035
  0,00000   0,00000  64,92041
  0,00000   0,00000  49,33709
  0,00000   0,00000  25,19671
  0,00000   0,00000  64,00043
  0,00000   0,00000  57,81734
  0,00000   0,00000  82,22325
  0,00000   0,00000  66,06521
  0,00000   0,00000  66,74359
  0,00000   0,00000  62,16024
  0,00000   0,00000  24,33327
  0,00000   0,00000  17,48787
  0,00000   0,00000  64,99386
  0,00000   0,00000  47,10974
  0,00000   0,00000  69,42129
  0,00000   0,00000  25,63870
  0,00000   0,00000  53,83927
  0,00000   0,00000  50,74944
  0,00000   0,00000  42,11076
  0,00000   0,00000  38,93114
  0,00000   0,00000  35,88639
  0,00000   0,00000  18,28935
  0,00000   0,00000  70,72298
  0,00000   0,00000  53,40910
  0,00000   0,00000  54,18747
  0,00000   0,00000  36,75244
  0,00000   0,00000  85,30581
  0,00000   0,00000  45,50390
  0,00000   0,00000  31,43385
  0,00000   0,00000  37,41215
  0,00000   0,00000  61,84639
  0,00000   0,00000  73,03466
  0,00000   0,00000  71,32738
  0,00000   0,00000  41,21763
  0,00000   0,00000  56,92206
  0,00000   0,00000  54,46961
  0,00000   0,00000  29,49621
  0,00000   0,00000  49,98566
  0,00000   0,00000  28,81008
  0,00000   0,00000  22,91084
  0,00000   0,00000  33,91966
  0,00000   0,00000  51,63938
  0,00000   0,00000  23,35439
  0,00000   0,00000  62,10299
  0,00000   0,00000  15,67508
  0,00000   0,00000  65,74861
  0,00000   0,00000  42,52550
  0,00000   0,00000  43,36188
  0,00000   0,00000  44,94486
  0,00000   0,00000  45,86649
  0,00000   0,00000  39,10765
  0,00000   0,00000  39,64318
  0,00000   0,00000  90,08818
  0,00000   0,00000  60,50834
  0,00000   0,00000  36,26281
  0,00000   0,00000  49,41639
  0,00000   0,00000  44,41609
